,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
4241,1,27,178.0,78.0,18.0,94.0,40.2,72.0
4242,1,25,189.0,97.0,27.0,103.0,40.7,153.0
4243,0,41,184.0,83.0,28.0,102.0,40.9,157.0
4244,1,24,174.0,76.0,21.0,98.0,40.6,93.0
4245,1,31,188.0,90.0,11.0,99.0,40.5,57.0
4246,1,44,166.0,75.0,3.0,93.0,38.6,14.0
4247,0,50,164.0,62.0,17.0,107.0,40.4,112.0
4248,0,56,163.0,59.0,5.0,89.0,38.7,24.0
4249,1,23,192.0,91.0,14.0,84.0,40.2,36.0
4250,1,62,178.0,79.0,26.0,104.0,40.7,187.0
4251,1,37,170.0,66.0,15.0,103.0,39.9,84.0
4252,1,77,186.0,93.0,29.0,102.0,40.8,230.0
4253,0,43,148.0,52.0,29.0,108.0,40.5,195.0
4254,1,37,193.0,95.0,8.0,84.0,39.8,27.0
4255,1,34,172.0,75.0,8.0,94.0,39.3,34.0
4256,1,23,185.0,88.0,8.0,91.0,39.6,29.0
4257,1,43,190.0,96.0,11.0,98.0,39.7,63.0
4258,0,56,158.0,58.0,24.0,104.0,40.2,154.0
4259,0,41,176.0,77.0,4.0,94.0,38.6,19.0
4260,1,70,198.0,108.0,9.0,85.0,39.8,48.0
4261,0,27,158.0,56.0,25.0,97.0,40.9,130.0
4262,1,21,200.0,98.0,29.0,111.0,40.7,194.0
4263,0,53,151.0,60.0,20.0,96.0,40.5,110.0
4264,1,32,192.0,92.0,19.0,102.0,40.6,109.0
4265,1,30,181.0,81.0,9.0,97.0,39.8,42.0
4266,0,36,165.0,62.0,6.0,83.0,39.3,23.0
4267,0,69,152.0,52.0,2.0,88.0,38.4,10.0
4268,1,29,194.0,87.0,9.0,86.0,39.5,28.0
4269,0,59,163.0,61.0,25.0,103.0,41.0,158.0
4270,1,77,194.0,90.0,24.0,103.0,40.7,192.0
4271,1,23,182.0,83.0,20.0,104.0,40.2,108.0
4272,0,39,170.0,71.0,12.0,95.0,40.4,60.0
4273,1,72,173.0,76.0,3.0,81.0,39.0,12.0
4274,1,40,180.0,78.0,14.0,89.0,40.1,54.0
4275,0,29,164.0,65.0,24.0,106.0,40.8,146.0
4276,1,31,207.0,111.0,6.0,92.0,39.3,28.0
4277,1,20,169.0,70.0,22.0,97.0,40.5,87.0
4278,0,22,172.0,65.0,25.0,109.0,40.6,157.0
4279,0,23,169.0,60.0,21.0,99.0,40.5,111.0
4280,1,53,181.0,84.0,16.0,90.0,40.1,76.0
4281,1,49,183.0,92.0,16.0,103.0,40.3,107.0
4282,1,25,176.0,74.0,19.0,107.0,40.5,110.0
4283,0,47,166.0,68.0,27.0,103.0,40.9,163.0
4284,0,63,153.0,55.0,16.0,104.0,40.1,106.0
4285,1,46,185.0,90.0,17.0,95.0,40.1,90.0
4286,0,20,158.0,55.0,20.0,105.0,40.5,119.0
4287,0,52,154.0,60.0,21.0,102.0,40.4,129.0
4288,0,29,171.0,71.0,9.0,89.0,40.0,38.0
4289,0,30,144.0,42.0,24.0,105.0,41.0,151.0
4290,0,40,171.0,65.0,20.0,101.0,40.7,115.0
4291,0,64,186.0,85.0,26.0,106.0,40.9,167.0
4292,0,28,189.0,86.0,22.0,104.0,40.7,122.0
4293,1,21,193.0,94.0,10.0,90.0,39.9,34.0
4294,0,61,173.0,69.0,14.0,91.0,40.2,70.0
4295,0,73,177.0,75.0,2.0,87.0,38.5,9.0
4296,1,64,177.0,81.0,7.0,85.0,39.8,31.0
4297,0,30,150.0,54.0,7.0,88.0,39.3,30.0
4298,0,49,152.0,53.0,26.0,104.0,40.7,166.0
4299,0,51,169.0,67.0,23.0,97.0,40.5,126.0
4300,0,33,155.0,57.0,12.0,102.0,40.0,70.0
4301,0,68,158.0,58.0,14.0,85.0,40.2,65.0
4302,1,33,185.0,91.0,12.0,94.0,40.1,55.0
4303,0,30,159.0,60.0,16.0,89.0,40.4,69.0
4304,0,57,175.0,74.0,15.0,94.0,40.4,77.0
4305,0,21,165.0,65.0,24.0,106.0,40.7,142.0
4306,1,28,188.0,84.0,22.0,105.0,40.8,128.0
4307,1,37,173.0,79.0,26.0,107.0,40.8,168.0
4308,0,60,171.0,71.0,30.0,115.0,40.9,225.0
4309,0,21,162.0,63.0,8.0,91.0,39.8,35.0
4310,0,55,164.0,60.0,8.0,80.0,39.7,31.0
4311,0,38,171.0,65.0,2.0,82.0,37.8,7.0
4312,1,53,182.0,89.0,14.0,92.0,40.1,73.0
4313,0,44,168.0,66.0,25.0,110.0,40.7,169.0
4314,0,20,150.0,53.0,3.0,77.0,38.6,9.0
4315,0,37,156.0,62.0,12.0,87.0,39.9,51.0
4316,0,48,181.0,74.0,26.0,102.0,40.9,152.0
4317,1,28,173.0,73.0,20.0,104.0,40.2,109.0
4318,0,38,169.0,70.0,16.0,100.0,39.9,88.0
4319,0,56,169.0,65.0,26.0,100.0,40.9,154.0
4320,0,24,170.0,66.0,3.0,88.0,38.8,12.0
4321,0,22,181.0,72.0,30.0,111.0,40.6,192.0
4322,1,69,184.0,87.0,18.0,91.0,40.0,104.0
4323,0,41,160.0,62.0,4.0,83.0,39.0,15.0
4324,1,67,155.0,60.0,20.0,101.0,40.6,132.0
4325,0,20,152.0,54.0,17.0,94.0,40.3,81.0
4326,1,25,179.0,83.0,4.0,84.0,38.9,10.0
4327,0,26,185.0,76.0,23.0,97.0,40.7,113.0
4328,1,24,166.0,70.0,9.0,91.0,39.6,29.0
4329,1,72,183.0,89.0,5.0,79.0,39.0,21.0
4330,0,59,177.0,78.0,19.0,97.0,40.1,104.0
4331,1,46,195.0,93.0,17.0,103.0,40.4,112.0
4332,1,53,173.0,77.0,11.0,90.0,39.7,51.0
4333,1,29,186.0,87.0,23.0,104.0,40.6,133.0
4334,1,40,189.0,92.0,26.0,116.0,40.9,214.0
4335,0,32,155.0,56.0,27.0,107.0,40.4,172.0
4336,0,48,176.0,76.0,21.0,92.0,40.3,100.0
4337,0,69,170.0,65.0,10.0,91.0,39.6,52.0
4338,0,21,158.0,58.0,11.0,88.0,40.0,45.0
4339,0,43,150.0,54.0,23.0,106.0,40.7,149.0
4340,0,49,168.0,63.0,22.0,96.0,40.7,119.0
4341,1,63,184.0,91.0,18.0,98.0,40.6,119.0
4342,1,54,199.0,97.0,11.0,96.0,39.9,66.0
4343,1,54,187.0,85.0,26.0,96.0,40.7,149.0
4344,1,56,167.0,71.0,15.0,95.0,39.9,81.0
4345,1,50,181.0,86.0,4.0,87.0,38.9,17.0
4346,0,24,150.0,53.0,4.0,87.0,38.8,16.0
4347,1,38,206.0,111.0,16.0,97.0,40.4,91.0
4348,0,26,167.0,69.0,16.0,98.0,40.2,82.0
4349,1,28,182.0,87.0,29.0,104.0,40.8,167.0
4350,0,54,138.0,41.0,30.0,113.0,41.1,228.0
4351,0,27,147.0,52.0,13.0,87.0,39.9,54.0
4352,1,67,176.0,78.0,27.0,101.0,40.8,188.0
4353,0,27,160.0,56.0,18.0,111.0,40.4,121.0
4354,0,74,171.0,74.0,1.0,83.0,37.8,4.0
4355,1,38,171.0,72.0,30.0,111.0,40.9,209.0
4356,0,30,168.0,64.0,4.0,90.0,39.0,18.0
4357,0,67,167.0,70.0,14.0,93.0,39.9,74.0
4358,1,35,192.0,94.0,20.0,105.0,40.5,128.0
4359,1,34,194.0,98.0,7.0,84.0,39.2,23.0
4360,0,26,163.0,65.0,14.0,92.0,40.2,63.0
4361,1,23,187.0,87.0,16.0,92.0,40.4,59.0
4362,1,56,185.0,90.0,25.0,105.0,40.5,183.0
4363,0,69,160.0,60.0,24.0,104.0,40.9,159.0
4364,1,53,183.0,85.0,24.0,105.0,40.8,169.0
4365,0,36,163.0,59.0,4.0,83.0,38.9,15.0
4366,1,75,168.0,65.0,10.0,84.0,39.6,45.0
4367,0,22,167.0,64.0,13.0,93.0,39.8,59.0
4368,0,69,175.0,68.0,15.0,98.0,40.0,88.0
4369,1,20,182.0,86.0,4.0,86.0,38.6,10.0
4370,0,63,161.0,57.0,2.0,86.0,38.7,9.0
4371,0,23,173.0,69.0,24.0,105.0,40.8,139.0
4372,1,44,183.0,87.0,27.0,104.0,40.7,176.0
4373,0,36,168.0,69.0,13.0,101.0,39.9,73.0
4374,1,63,193.0,99.0,7.0,87.0,39.7,36.0
4375,1,78,209.0,112.0,4.0,85.0,38.6,23.0
4376,0,52,157.0,59.0,29.0,111.0,40.8,206.0
4377,0,57,161.0,61.0,23.0,102.0,40.5,143.0
4378,0,65,160.0,60.0,1.0,79.0,37.9,4.0
4379,0,27,160.0,58.0,8.0,86.0,39.5,32.0
4380,1,60,175.0,83.0,5.0,87.0,39.4,23.0
4381,1,69,190.0,96.0,4.0,93.0,38.8,25.0
4382,0,21,174.0,65.0,20.0,110.0,40.7,127.0
4383,1,28,185.0,86.0,23.0,107.0,40.5,142.0
4384,0,22,171.0,63.0,28.0,107.0,40.8,170.0
4385,0,75,169.0,66.0,29.0,102.0,40.8,187.0
4386,1,22,181.0,81.0,28.0,111.0,40.8,179.0
4387,0,27,157.0,54.0,10.0,92.0,40.2,47.0
4388,0,26,170.0,73.0,10.0,85.0,39.9,37.0
4389,0,25,185.0,83.0,16.0,105.0,40.3,90.0
4390,0,52,157.0,56.0,26.0,110.0,40.8,183.0
4391,0,46,169.0,67.0,8.0,84.0,39.8,32.0
4392,1,43,184.0,87.0,23.0,106.0,40.6,156.0
4393,0,30,164.0,61.0,4.0,86.0,39.0,16.0
4394,1,62,191.0,94.0,17.0,96.0,39.9,108.0
4395,1,36,179.0,77.0,23.0,110.0,40.7,157.0
4396,0,31,170.0,67.0,22.0,108.0,40.6,139.0
4397,1,21,178.0,83.0,7.0,91.0,39.3,24.0
4398,0,61,175.0,78.0,8.0,82.0,39.4,31.0
4399,0,28,160.0,53.0,15.0,105.0,39.9,92.0
4400,0,30,164.0,66.0,1.0,67.0,38.1,2.0
4401,1,70,189.0,87.0,12.0,88.0,40.3,64.0
4402,1,66,176.0,81.0,8.0,89.0,39.9,41.0
4403,0,51,173.0,72.0,29.0,107.0,41.1,188.0
4404,0,20,132.0,41.0,5.0,85.0,39.3,20.0
4405,1,26,171.0,67.0,18.0,93.0,40.7,64.0
4406,0,24,169.0,65.0,8.0,95.0,39.5,38.0
4407,1,62,203.0,108.0,3.0,86.0,38.2,15.0
4408,1,37,192.0,97.0,27.0,103.0,40.7,169.0
4409,0,28,155.0,53.0,26.0,107.0,40.9,165.0
4410,1,22,174.0,76.0,15.0,93.0,40.6,53.0
4411,0,30,170.0,65.0,5.0,75.0,39.3,14.0
4412,1,37,195.0,102.0,1.0,76.0,37.7,2.0
4413,0,52,165.0,68.0,12.0,91.0,40.2,58.0
4414,1,45,195.0,100.0,8.0,99.0,39.7,49.0
4415,0,73,152.0,52.0,19.0,98.0,40.4,117.0
4416,0,38,178.0,77.0,14.0,82.0,40.5,49.0
4417,1,75,184.0,89.0,22.0,97.0,40.7,154.0
4418,1,40,199.0,96.0,19.0,92.0,40.5,89.0
4419,0,27,164.0,63.0,22.0,102.0,40.9,124.0
4420,1,56,185.0,93.0,5.0,81.0,39.0,19.0
4421,0,35,177.0,71.0,8.0,95.0,39.7,39.0
4422,0,21,160.0,55.0,3.0,81.0,38.7,10.0
4423,0,23,169.0,73.0,15.0,86.0,39.9,56.0
4424,0,24,167.0,63.0,24.0,97.0,40.6,121.0
4425,0,40,181.0,79.0,20.0,97.0,40.5,102.0
4426,0,28,172.0,63.0,1.0,81.0,37.7,3.0
4427,0,39,164.0,61.0,17.0,95.0,40.4,87.0
4428,0,34,159.0,63.0,8.0,96.0,39.7,41.0
4429,0,63,159.0,59.0,29.0,106.0,40.8,196.0
4430,1,38,185.0,88.0,23.0,108.0,40.3,158.0
4431,1,59,176.0,80.0,7.0,89.0,39.4,34.0
4432,0,22,144.0,46.0,22.0,99.0,40.7,120.0
4433,1,25,171.0,75.0,28.0,102.0,40.8,141.0
4434,1,38,169.0,78.0,6.0,97.0,39.5,30.0
4435,0,30,170.0,67.0,14.0,94.0,40.2,67.0
4436,1,57,209.0,120.0,26.0,105.0,41.0,208.0
4437,0,48,156.0,54.0,23.0,106.0,40.4,151.0
4438,0,45,160.0,61.0,13.0,102.0,40.1,78.0
4439,1,77,202.0,103.0,17.0,92.0,40.1,113.0
4440,0,42,161.0,64.0,2.0,85.0,38.2,8.0
4441,0,23,156.0,55.0,14.0,86.0,40.3,56.0
4442,0,37,160.0,59.0,9.0,95.0,39.9,46.0
4443,0,22,169.0,67.0,8.0,90.0,39.3,34.0
4444,1,36,182.0,82.0,8.0,90.0,39.5,31.0
4445,0,21,187.0,81.0,16.0,89.0,40.2,62.0
4446,0,62,178.0,73.0,8.0,84.0,39.6,34.0
4447,0,41,164.0,60.0,11.0,91.0,39.8,52.0
4448,0,57,167.0,63.0,21.0,100.0,40.5,125.0
4449,0,31,157.0,57.0,10.0,95.0,40.0,50.0
4450,0,35,155.0,54.0,17.0,101.0,40.4,99.0
4451,0,54,185.0,78.0,13.0,93.0,40.0,64.0
4452,0,37,164.0,67.0,19.0,89.0,40.1,83.0
4453,1,38,191.0,87.0,3.0,82.0,38.7,9.0
4454,0,26,165.0,60.0,17.0,95.0,40.4,84.0
4455,0,78,159.0,59.0,8.0,88.0,39.8,41.0
4456,0,62,161.0,57.0,27.0,98.0,40.6,160.0
4457,0,21,152.0,50.0,1.0,86.0,37.3,4.0
4458,1,77,183.0,84.0,9.0,88.0,39.9,51.0
4459,0,28,162.0,61.0,12.0,92.0,39.9,55.0
4460,1,20,170.0,72.0,29.0,113.0,40.9,185.0
4461,1,45,187.0,89.0,8.0,82.0,39.6,26.0
4462,0,35,170.0,64.0,24.0,102.0,40.6,138.0
4463,1,49,188.0,85.0,22.0,106.0,40.8,154.0
4464,0,75,148.0,51.0,30.0,104.0,40.9,206.0
4465,0,58,151.0,55.0,24.0,104.0,40.3,156.0
4466,0,44,158.0,54.0,12.0,100.0,40.1,70.0
4467,1,53,181.0,79.0,15.0,98.0,40.2,88.0
4468,0,35,166.0,63.0,13.0,101.0,39.8,74.0
4469,0,32,158.0,60.0,17.0,105.0,40.0,104.0
4470,0,21,160.0,56.0,11.0,84.0,39.9,41.0
4471,0,70,178.0,81.0,8.0,93.0,39.5,42.0
4472,1,78,179.0,80.0,21.0,100.0,40.5,155.0
4473,0,37,167.0,67.0,26.0,108.0,40.7,166.0
4474,1,20,179.0,78.0,15.0,88.0,40.3,41.0
4475,0,23,157.0,54.0,30.0,112.0,40.9,203.0
4476,1,46,176.0,83.0,16.0,98.0,39.9,90.0
4477,0,22,161.0,63.0,1.0,73.0,37.5,2.0
4478,1,54,183.0,83.0,14.0,101.0,40.2,90.0
4479,1,22,196.0,97.0,14.0,94.0,40.0,58.0
4480,0,35,151.0,57.0,21.0,99.0,40.4,116.0
4481,0,46,162.0,66.0,7.0,92.0,39.4,34.0
4482,1,22,191.0,93.0,14.0,98.0,40.2,65.0
4483,0,65,158.0,58.0,24.0,105.0,40.8,161.0
4484,1,35,179.0,77.0,25.0,105.0,40.6,150.0
4485,1,45,193.0,93.0,2.0,87.0,38.4,8.0
4486,0,33,163.0,63.0,27.0,102.0,40.6,155.0
4487,1,78,189.0,90.0,28.0,104.0,41.1,230.0
4488,0,77,161.0,63.0,28.0,106.0,40.9,195.0
4489,0,24,166.0,64.0,25.0,106.0,40.8,150.0
4490,1,55,193.0,100.0,21.0,100.0,40.6,141.0
4491,1,59,177.0,83.0,19.0,104.0,41.0,136.0
4492,1,33,191.0,97.0,14.0,94.0,40.1,66.0
4493,0,75,178.0,76.0,6.0,90.0,39.2,30.0
4494,0,31,158.0,53.0,10.0,91.0,40.0,47.0
4495,1,31,196.0,95.0,23.0,100.0,40.9,125.0
4496,1,37,172.0,72.0,14.0,97.0,40.3,67.0
4497,1,45,177.0,79.0,24.0,104.0,40.5,153.0
4498,0,42,160.0,54.0,25.0,106.0,41.1,161.0
4499,1,46,179.0,79.0,20.0,104.0,40.4,129.0
4500,1,20,180.0,82.0,11.0,92.0,40.1,38.0
4501,1,25,184.0,77.0,10.0,83.0,39.7,22.0
4502,0,21,165.0,59.0,27.0,113.0,40.7,183.0
4503,0,44,169.0,67.0,24.0,88.0,40.9,105.0
4504,0,59,149.0,55.0,2.0,77.0,38.3,7.0
4505,0,56,150.0,51.0,6.0,88.0,39.3,29.0
4506,0,25,155.0,55.0,18.0,95.0,40.8,89.0
4507,1,29,187.0,82.0,15.0,97.0,40.1,69.0
4508,0,34,159.0,57.0,5.0,89.0,39.2,22.0
4509,1,71,185.0,93.0,24.0,102.0,40.9,183.0
4510,1,41,183.0,83.0,11.0,96.0,39.8,56.0
4511,1,32,178.0,77.0,29.0,112.0,40.5,201.0
4512,1,35,164.0,68.0,4.0,79.0,38.8,8.0
4513,1,66,183.0,86.0,15.0,94.0,40.3,91.0
4514,0,20,165.0,63.0,23.0,111.0,40.7,149.0
4515,0,27,170.0,66.0,5.0,82.0,39.1,17.0
4516,0,47,165.0,67.0,6.0,89.0,39.5,27.0
4517,0,44,174.0,67.0,8.0,87.0,39.9,34.0
4518,0,30,158.0,57.0,29.0,117.0,40.7,214.0
4519,0,55,177.0,77.0,9.0,90.0,39.7,42.0
4520,1,55,192.0,96.0,24.0,97.0,40.8,148.0
4521,0,79,153.0,59.0,16.0,94.0,40.5,92.0
4522,1,75,171.0,73.0,22.0,97.0,40.6,146.0
4523,0,52,160.0,57.0,25.0,105.0,40.7,162.0
4524,1,50,183.0,91.0,15.0,108.0,40.0,112.0
4525,1,67,180.0,88.0,15.0,100.0,40.2,106.0
4526,1,20,200.0,102.0,23.0,101.0,40.7,120.0
4527,0,26,169.0,70.0,19.0,99.0,40.6,99.0
4528,1,23,166.0,71.0,21.0,105.0,40.2,111.0
4529,0,33,166.0,62.0,6.0,90.0,39.3,27.0
4530,0,29,165.0,58.0,9.0,84.0,39.5,34.0
4531,1,31,188.0,96.0,21.0,94.0,40.6,96.0
4532,1,48,193.0,96.0,21.0,102.0,40.4,139.0
4533,1,59,193.0,94.0,24.0,101.0,40.8,166.0
4534,1,78,179.0,93.0,1.0,79.0,37.6,5.0
4535,0,45,161.0,60.0,4.0,84.0,38.7,16.0
4536,0,71,165.0,60.0,12.0,93.0,40.1,66.0
4537,1,31,178.0,80.0,27.0,107.0,40.7,167.0
4538,0,46,147.0,50.0,8.0,83.0,39.4,33.0
4539,0,28,163.0,64.0,14.0,98.0,40.4,73.0
4540,0,32,160.0,57.0,27.0,110.0,40.7,180.0
4541,1,31,182.0,76.0,1.0,84.0,37.5,3.0
4542,1,32,170.0,78.0,16.0,98.0,40.3,77.0
4543,0,63,177.0,78.0,3.0,73.0,38.6,9.0
4544,0,71,156.0,61.0,9.0,97.0,39.6,53.0
4545,1,63,172.0,79.0,15.0,101.0,40.5,102.0
4546,0,33,179.0,73.0,23.0,104.0,40.8,134.0
4547,1,22,170.0,68.0,21.0,103.0,40.4,103.0
4548,0,59,153.0,54.0,26.0,108.0,40.9,181.0
4549,1,54,189.0,90.0,24.0,103.0,40.2,166.0
4550,1,73,163.0,70.0,24.0,102.0,41.1,174.0
4551,0,21,176.0,70.0,2.0,78.0,38.1,6.0
4552,0,52,168.0,68.0,18.0,95.0,40.6,95.0
4553,1,36,190.0,92.0,19.0,98.0,40.6,101.0
4554,0,23,146.0,45.0,18.0,96.0,40.2,93.0
4555,0,30,161.0,61.0,30.0,106.0,40.8,184.0
4556,1,25,180.0,85.0,23.0,105.0,41.0,131.0
4557,1,73,193.0,97.0,10.0,87.0,40.0,56.0
4558,0,25,150.0,50.0,21.0,107.0,40.5,133.0
4559,0,20,168.0,65.0,15.0,94.0,40.1,69.0
4560,1,63,179.0,83.0,16.0,92.0,40.2,89.0
4561,0,42,160.0,58.0,17.0,91.0,40.5,82.0
4562,1,30,182.0,86.0,25.0,94.0,41.0,108.0
4563,0,31,166.0,64.0,26.0,104.0,40.8,154.0
4564,0,21,175.0,74.0,12.0,96.0,40.0,57.0
4565,0,29,152.0,56.0,25.0,94.0,40.7,123.0
4566,1,46,170.0,72.0,16.0,94.0,40.1,76.0
4567,0,51,180.0,83.0,15.0,87.0,40.5,63.0
4568,0,32,169.0,66.0,24.0,109.0,40.8,154.0
4569,1,30,176.0,78.0,8.0,87.0,39.6,25.0
4570,1,23,182.0,84.0,15.0,93.0,40.6,57.0
4571,1,45,198.0,100.0,16.0,97.0,39.9,93.0
4572,1,71,168.0,74.0,18.0,102.0,40.3,130.0
4573,0,29,159.0,59.0,21.0,100.0,40.5,116.0
4574,0,32,146.0,51.0,13.0,86.0,39.9,54.0
4575,1,43,194.0,96.0,13.0,95.0,40.0,69.0
4576,0,58,161.0,62.0,19.0,104.0,40.5,122.0
4577,0,46,169.0,73.0,19.0,101.0,40.5,109.0
4578,1,51,205.0,109.0,14.0,94.0,40.1,81.0
4579,0,77,166.0,63.0,19.0,107.0,40.5,134.0
4580,1,33,190.0,90.0,11.0,101.0,40.0,62.0
4581,1,20,178.0,79.0,4.0,78.0,38.7,5.0
4582,1,33,183.0,87.0,23.0,100.0,41.3,124.0
4583,1,55,184.0,92.0,17.0,97.0,40.5,104.0
4584,1,21,171.0,72.0,5.0,86.0,39.4,12.0
4585,1,50,180.0,83.0,29.0,116.0,41.2,247.0
4586,0,22,175.0,66.0,7.0,90.0,39.3,30.0
4587,1,30,184.0,90.0,14.0,101.0,39.9,76.0
4588,1,51,183.0,92.0,15.0,99.0,40.2,93.0
4589,1,52,176.0,82.0,4.0,80.0,38.9,13.0
4590,1,67,183.0,91.0,15.0,93.0,40.5,91.0
4591,0,38,165.0,61.0,25.0,107.0,40.6,160.0
4592,0,24,154.0,57.0,2.0,79.0,38.1,6.0
4593,0,77,170.0,75.0,7.0,87.0,39.8,33.0
4594,1,76,184.0,90.0,17.0,101.0,40.1,130.0
4595,1,29,186.0,90.0,8.0,91.0,39.6,31.0
4596,0,33,172.0,68.0,12.0,93.0,40.3,57.0
4597,1,38,189.0,91.0,15.0,101.0,40.0,88.0
4598,0,31,172.0,72.0,27.0,112.0,41.0,180.0
4599,0,67,173.0,74.0,4.0,76.0,38.8,14.0
4600,1,37,170.0,76.0,7.0,86.0,39.3,23.0
4601,0,23,160.0,59.0,5.0,88.0,39.4,21.0
4602,1,45,193.0,93.0,6.0,90.0,39.7,27.0
4603,0,21,175.0,67.0,17.0,93.0,40.4,77.0
4604,0,26,166.0,64.0,20.0,92.0,40.3,91.0
4605,0,41,165.0,67.0,7.0,88.0,39.4,30.0
4606,0,57,174.0,72.0,24.0,107.0,40.6,158.0
4607,1,37,194.0,96.0,11.0,94.0,39.7,53.0
4608,1,23,176.0,77.0,28.0,102.0,41.1,140.0
4609,0,31,153.0,51.0,5.0,80.0,39.2,18.0
4610,1,61,178.0,86.0,12.0,92.0,39.9,66.0
4611,1,20,192.0,91.0,25.0,94.0,40.8,98.0
4612,0,39,187.0,87.0,13.0,101.0,40.2,70.0
4613,0,73,150.0,50.0,27.0,111.0,41.0,205.0
4614,1,35,200.0,98.0,5.0,93.0,39.4,23.0
4615,0,25,167.0,61.0,24.0,107.0,40.2,148.0
4616,0,68,159.0,63.0,28.0,105.0,41.1,187.0
4617,0,21,160.0,54.0,24.0,103.0,40.3,138.0
4618,1,20,176.0,76.0,26.0,116.0,40.9,180.0
4619,1,47,189.0,89.0,19.0,99.0,40.4,113.0
4620,1,24,199.0,102.0,4.0,86.0,39.2,13.0
4621,1,38,182.0,80.0,23.0,106.0,41.0,147.0
4622,0,41,170.0,68.0,16.0,101.0,40.2,91.0
4623,0,24,171.0,71.0,5.0,87.0,39.2,19.0
4624,1,79,200.0,99.0,13.0,88.0,39.9,79.0
4625,1,65,181.0,83.0,18.0,100.0,40.0,123.0
4626,1,77,181.0,85.0,7.0,85.0,39.5,36.0
4627,1,37,181.0,82.0,26.0,101.0,40.6,146.0
4628,0,45,156.0,60.0,19.0,104.0,40.5,118.0
4629,1,49,189.0,96.0,3.0,86.0,39.0,13.0
4630,0,21,188.0,78.0,21.0,91.0,41.0,87.0
4631,1,37,175.0,74.0,18.0,95.0,40.3,82.0
4632,1,42,192.0,90.0,18.0,94.0,40.3,90.0
4633,1,35,173.0,78.0,12.0,85.0,40.0,36.0
4634,1,68,186.0,94.0,8.0,87.0,39.6,42.0
4635,0,39,174.0,71.0,2.0,88.0,38.3,8.0
4636,1,49,179.0,82.0,23.0,97.0,41.0,129.0
4637,0,49,166.0,63.0,25.0,108.0,40.3,167.0
4638,0,77,183.0,76.0,2.0,81.0,38.3,8.0
4639,0,28,165.0,58.0,5.0,83.0,38.8,18.0
4640,0,24,164.0,63.0,16.0,94.0,40.2,76.0
4641,0,49,156.0,57.0,25.0,112.0,40.9,179.0
4642,0,47,164.0,62.0,3.0,79.0,38.5,11.0
4643,0,43,173.0,67.0,11.0,95.0,39.7,56.0
4644,1,63,181.0,83.0,11.0,95.0,39.6,66.0
4645,1,29,173.0,77.0,13.0,91.0,40.0,47.0
4646,1,66,184.0,89.0,9.0,85.0,39.3,43.0
4647,0,58,169.0,72.0,6.0,89.0,39.1,28.0
4648,0,32,180.0,71.0,1.0,77.0,37.7,3.0
4649,1,50,188.0,95.0,25.0,109.0,40.9,193.0
4650,0,36,160.0,62.0,13.0,99.0,40.1,71.0
4651,0,33,163.0,63.0,12.0,93.0,39.9,57.0
4652,0,34,167.0,66.0,12.0,99.0,39.9,65.0
4653,0,78,160.0,62.0,15.0,91.0,39.9,81.0
4654,0,44,169.0,69.0,7.0,88.0,39.8,31.0
4655,0,40,149.0,54.0,15.0,93.0,40.0,75.0
4656,0,59,169.0,64.0,29.0,114.0,41.1,217.0
4657,1,32,181.0,84.0,17.0,101.0,40.0,92.0
4658,1,68,174.0,76.0,26.0,110.0,40.7,217.0
4659,0,20,160.0,53.0,20.0,97.0,40.5,102.0
4660,1,73,184.0,90.0,10.0,90.0,39.6,59.0
4661,1,45,183.0,86.0,16.0,98.0,40.2,90.0
4662,0,72,170.0,69.0,20.0,107.0,40.4,138.0
4663,1,61,195.0,105.0,11.0,96.0,39.7,72.0
4664,0,20,168.0,63.0,22.0,104.0,40.7,126.0
4665,1,25,196.0,98.0,11.0,87.0,39.9,36.0
4666,0,28,151.0,48.0,25.0,101.0,40.7,144.0
4667,1,40,180.0,84.0,28.0,101.0,41.1,163.0
4668,0,21,162.0,60.0,26.0,98.0,40.6,134.0
4669,1,29,197.0,94.0,17.0,105.0,40.3,104.0
4670,0,20,155.0,54.0,24.0,110.0,40.7,156.0
4671,0,69,167.0,63.0,14.0,98.0,40.2,83.0
4672,0,56,164.0,68.0,10.0,96.0,39.8,54.0
4673,1,24,182.0,86.0,18.0,91.0,40.2,64.0
4674,0,40,157.0,56.0,4.0,87.0,38.4,17.0
4675,1,61,184.0,83.0,12.0,86.0,39.9,54.0
4676,0,56,158.0,57.0,6.0,81.0,38.9,24.0
4677,0,63,159.0,62.0,29.0,104.0,40.4,189.0
4678,0,60,169.0,73.0,10.0,95.0,40.0,53.0
4679,0,50,175.0,77.0,2.0,77.0,38.4,6.0
4680,0,75,179.0,83.0,26.0,109.0,40.8,181.0
4681,1,31,182.0,89.0,18.0,103.0,40.1,104.0
4682,1,40,175.0,77.0,5.0,79.0,39.3,12.0
4683,0,22,165.0,60.0,24.0,105.0,40.9,142.0
4684,0,37,154.0,55.0,6.0,92.0,39.1,29.0
4685,1,47,173.0,79.0,28.0,111.0,40.5,211.0
4686,0,57,161.0,61.0,30.0,116.0,41.0,231.0
4687,1,59,186.0,90.0,9.0,88.0,39.9,44.0
4688,0,28,162.0,65.0,17.0,96.0,40.2,85.0
4689,1,50,184.0,87.0,15.0,96.0,40.1,84.0
4690,1,22,190.0,88.0,16.0,85.0,40.4,42.0
